rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
675,signnet,https://github.com/schochastics/signnet,dormant,98.0,10.283839959829217,0,Scientific Software,Peer-reviewed,R,schochastics,David Schoch,user,cynkra,mr.schochastics.net,cran,signnet,423,0,0,1,23,0,540,,160,3,11,2,0.04516129032258065,0.4545454545454546,1,0,"",1,5,0,4,0,0,push:160d release:540d commits:11 active_maint:0 closed:4 merged:4,https://science.ecosyste.ms/projects/1266
677,Bodge,https://github.com/jabirali/bodge,dormant,100.0,8.277920258172145,0,Scientific Software,Peer-reviewed,Python,jabirali,Jabir Ali Ouassou,user,Western Norway University of Applied Sciences (HVL),https://jabirali.github.io/,pypi,bodge,81,0,0,1,14,0,659,,301,6,3,1,0.01121495327102806,0.0,0,0,"",4,1,4,1,0,0,push:301d release:659d commits:3 active_maint:0 closed:5 merged:1,https://science.ecosyste.ms/projects/457
680,forestatrisk,https://github.com/ghislainv/forestatrisk,dormant,95.0,13.258822480100186,0,Scientific Software,Peer-reviewed,Python,ghislainv,Ghislain Vieilledent,user,Cirad,https://ecology.ghislainv.fr,"pypi,go","forestatrisk,github.com/ghislainv/forestatrisk",600,1,0,1,128,0,501,,345,7,2,1,0.02470930232558144,0.0,2,0,"",1,0,1,0,0,0,push:345d release:501d commits:2 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1968
683,DeepReg,https://github.com/deepregnet/deepreg,dormant,95.0,13.242809530480196,0,Scientific Software,Peer-reviewed,Python,DeepRegNet,DeepReg,organization,,deepreg.net,"go,pypi","github.com/deepregnet/deepreg,deepreg,github.com/DeepRegNet/DeepReg",45,1,0,1,626,0,2005,,1323,20,0,0,0.48453608247422686,0.0,5,0,"",0,1,0,0,0,0,push:1323d release:2005d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2063
684,piglot,https://github.com/cm2s/piglot,dormant,100.0,8.237479288613633,0,Scientific Software,Peer-reviewed,Python,CM2S,CM2S,organization,,,pypi,piglot,34,0,0,2,24,0,408,,28,5,0,0,0.21818181818181814,0.0,3,1,ruicoelhopedro,0,24,0,16,0,0,push:28d release:408d commits:0 active_maint:1 closed:20 merged:16,https://science.ecosyste.ms/projects/580
687,ParaMonte,https://github.com/cdslaborg/paramonte,dormant,95.0,13.21513214874597,0,Scientific Software,Peer-reviewed,Fortran,cdslaborg,Computational Data Science Lab,organization,,www.cdslab.org,"go,pypi","github.com/cdslaborg/paramonte,paramonte",292,1,0,1,306,0,1844,,35,7,8,2,0.04532019704433499,0.125,5,2,"theoneineed,shahmoradi",3,3,0,1,0,0,push:35d release:1844d commits:8 active_maint:2 closed:2 merged:1,https://science.ecosyste.ms/projects/1894
689,rf,https://github.com/trichter/rf,dormant,95.0,13.202755562465066,0,Scientific Software,Peer-reviewed,Python,trichter,Tom Eulenfeld,user,,https://trichter.github.io/,pypi,rf,648,6,1,1,123,0,524,,86,7,7,1,0.049056603773584895,0.0,2,0,"",1,0,1,0,0,0,push:86d release:524d commits:7 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2261
694,ddtlcm,https://github.com/limengbinggz/ddtlcm,dormant,100.0,8.17526610411206,0,Scientific Software,Peer-reviewed,R,limengbinggz,Mengbing Li,user,,,cran,ddtlcm,147,0,0,1,6,0,847,,348,4,3,1,0.16470588235294115,0.0,1,0,"",0,1,0,0,0,0,push:348d release:847d commits:3 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/597
695,WordTokenizers.jl,https://github.com/juliatext/wordtokenizers.jl,dead,95.0,13.16131482353927,0,Scientific Software,Peer-reviewed,Julia,JuliaText,JuliaText,organization,,,"go,julia","github.com/JuliaText/WordTokenizers.jl,github.com/juliatext/wordtokenizers.jl,WordTokenizers",0,19,14,0,99,0,2163,,1673,17,0,0,0.6635071090047393,0.0,4,0,"",1,0,0,0,0,0,push:1673d release:2163d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2297
696,Bluebonnet,https://github.com/frank1010111/bluebonnet,dormant,100.0,8.156223323194624,0,Scientific Software,Peer-reviewed,Python,frank1010111,Frank Male,user,Penn State University,,pypi,bluebonnet,40,0,0,1,15,0,756,,2,5,41,3,0.32285714285714284,0.14634146341463417,2,0,"",0,26,0,18,0,0,push:2d release:756d commits:5 active_maint:0 closed:19 merged:18,https://science.ecosyste.ms/projects/1035
701,robustHD,https://github.com/aalfons/robusthd,dormant,93.0,15.101918283261579,0,Scientific Software,Peer-reviewed,R,aalfons,Andreas Alfons,user,Erasmus University Rotterdam,https://personal.eur.nl/alfons/,cran,robustHD,1831,6,8,1,11,0,760,,191,5,11,2,0.3320158102766798,0.36363636363636365,2,0,"",0,1,0,1,0,0,push:191d release:760d commits:11 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1704
705,Badread,https://github.com/rrwick/badread,dormant,98.0,10.05517806577656,0,Scientific Software,Peer-reviewed,Python,rrwick,Ryan Wick,user,University of Melbourne,https://rrwick.github.io,homebrew,badread,46,0,0,0,293,0,378,,6,3,4,2,0.013513513513513487,0.25,0,0,"",3,1,2,1,0,0,push:6d release:378d commits:4 active_maint:0 closed:3 merged:1,https://science.ecosyste.ms/projects/2608
707,KALMUS,https://github.com/kalmus-color-toolkit/kalmus,dead,100.0,8.049427057110693,0,Scientific Software,Peer-reviewed,Python,KALMUS-Color-Toolkit,KALMUS Color Toolkit,organization,,https://kalmus-color-toolkit.github.io/KALMUS/,pypi,kalmus,84,2,0,1,20,0,1483,,861,2,0,0,0.05128205128205132,0.0,1,0,"",1,1,0,0,0,0,push:861d release:1483d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1888
708,hplc-py,https://github.com/cremerlab/hplc-py,dormant,98.0,10.0418572218009,0,Scientific Software,Peer-reviewed,Python,cremerlab,cremerlab,organization,,,pypi,hplc-py,197,0,0,1,74,0,1037,,34,3,10,2,0.00952380952380949,0.09999999999999998,1,1,gchure,0,4,0,4,0,0,push:34d release:1037d commits:10 active_maint:1 closed:4 merged:4,https://science.ecosyste.ms/projects/828
712,diyepw,https://github.com/immm-sfa/diyepw,dormant,98.0,10.004237455636272,0,Scientific Software,Peer-reviewed,Python,IMMM-SFA,Integrated Multisector Multiscale Modeling,organization,,https://im3.pnnl.gov/,pypi,diyepw,77,1,0,1,39,0,393,,75,7,0,0,0.29513888888888884,0.0,1,0,"",0,5,0,2,0,0,push:75d release:393d commits:0 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/1783
715,sptotal,https://github.com/highamm/sptotal,dead,95.0,12.99029377298949,0,Scientific Software,Peer-reviewed,R,highamm,Matt Higham,user,,,cran,sptotal,292,0,0,1,4,0,1327,,720,5,0,0,0.24096385542168675,0.0,2,0,"",1,0,0,0,0,0,push:720d release:1327d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1120
716,qgs,https://github.com/climdyn/qgs,dormant,98.0,9.988334087946246,0,Scientific Software,Peer-reviewed,Jupyter Notebook,Climdyn,RMIB - Dynamical Meteorology and Climatology,organization,,http://climdyn.meteo.be,"pypi,go","qgs,github.com/climdyn/qgs,github.com/Climdyn/qgs",176,0,0,1,42,0,489,,414,3,0,0,0.07499999999999996,0.0,1,0,"",2,7,0,5,0,0,push:414d release:489d commits:0 active_maint:0 closed:6 merged:5,https://science.ecosyste.ms/projects/2014
717,IFermi,https://github.com/fermisurfaces/ifermi,dormant,95.0,12.98592490617564,0,Scientific Software,Peer-reviewed,Python,fermisurfaces,Fermi Surfaces,organization,,,"pypi,conda",ifermi,255,4,1,2,102,0,668,,29,17,45,5,0.576829268292683,0.19999999999999996,2,0,"",1,20,0,14,0,0,push:29d release:668d commits:3 active_maint:0 closed:17 merged:14,https://science.ecosyste.ms/projects/1953
719,CiteLang,https://github.com/vsoch/citelang,dormant,98.0,9.95227771670556,0,Scientific Software,Peer-reviewed,Python,vsoch,Vanessasaurus,user,,https://vsoch.github.io,pypi,citelang,249,0,0,1,10,0,556,,556,7,0,0,0.14516129032258063,0.0,1,0,"",1,2,0,2,0,0,push:556d release:556d commits:0 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/1413
720,Your,https://github.com/thepetabyteproject/your,dormant,95.0,12.945053242433291,0,Scientific Software,Peer-reviewed,Python,thepetabyteproject,The Petabyte Project,organization,,thepetabyteproject.github.io,"spack,pypi","py-your,your",475,70,2,3,39,0,785,,99,19,8,2,0.536923076923077,0.25,4,0,"",4,21,0,12,0,0,push:99d release:785d commits:2 active_maint:0 closed:14 merged:12,https://science.ecosyste.ms/projects/2053
722,SimuPy,https://github.com/simupy/simupy,dormant,93.0,14.932700868195802,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,simupy,4806,4,1,2,645,0,1536,,66,2,0,0,0.00497512437810943,0.0,0,0,"",0,1,0,0,0,0,push:66d release:1536d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/2984
724,crystal-torture,https://github.com/connorourke/crystal_torture,dormant,100.0,7.927324360309793,0,Scientific Software,Peer-reviewed,Python,connorourke,Conn O'Rourke,user,University of Southampton,,pypi,crystal-torture,129,1,0,2,8,0,416,,191,3,2,1,0.4204204204204204,0.0,1,1,bjmorgan,0,2,0,2,0,0,push:191d release:416d commits:2 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/2531
729,DiffeRT2d,https://github.com/jeertmans/differt2d,dormant,100.0,7.89655270164304,0,Scientific Software,Peer-reviewed,Python,jeertmans,Jérome Eertmans,user,UCLouvain,https://eertmans.be/,pypi,differt2d,31,0,0,1,19,0,510,,125,6,9,2,0.18037135278514593,0.2222222222222222,1,1,jeertmans,0,13,0,10,0,0,push:125d release:510d commits:2 active_maint:1 closed:10 merged:10,https://science.ecosyste.ms/projects/619
730,Climate variability indices for ecological and crop models in R,https://github.com/agrdatasci/climatrends,dormant,95.0,12.891711710599798,0,Scientific Software,Peer-reviewed,R,AgrDataSci,AgrDataSci,organization,,,"cran,go","climatrends,github.com/agrdatasci/climatrends,github.com/AgrDataSci/climatrends",432,6,3,1,4,0,1661,,251,3,6,1,0.01754385964912286,0.0,1,0,"",0,0,0,0,0,0,push:251d release:1661d commits:6 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1143
732,PowNet 2.0,https://github.com/critical-infrastructure-systems-lab/pownet,dormant,98.0,9.852615222162372,0,Scientific Software,Peer-reviewed,Python,Critical-Infrastructure-Systems-Lab,CRITICAL Infrastructure Systems Lab,organization,,https://people.sutd.edu.sg/~stefano_galelli/,pypi,pownet,23,0,0,1,93,0,422,,164,9,10,1,0.1899280575539568,0.0,3,0,"",4,1,3,1,0,0,push:164d release:422d commits:10 active_maint:0 closed:4 merged:1,https://science.ecosyste.ms/projects/68
737,FuseMedML,https://github.com/biomedsciai/fuse-med-ml,dormant,93.0,14.844393990089149,0,Scientific Software,Peer-reviewed,Python,BiomedSciAI,BiomedSciAI,organization,,,pypi,fuse-med-ml,396,1,0,1,159,0,646,,109,39,9,7,0.7453798767967146,0.7777777777777778,23,4,"mosheraboh,alex-golts,bensha6757,Yishailevine",0,9,0,6,0,0,push:109d release:646d commits:9 active_maint:4 closed:6 merged:6,https://science.ecosyste.ms/projects/1267
740,ExoTiC-LD,https://github.com/exo-tic/exotic-ld,dormant,98.0,9.82978718960617,0,Scientific Software,Peer-reviewed,Python,Exo-TiC,Exo-Tic,organization,,https://exo-tic.github.io,pypi,exotic-ld,557,5,0,1,10,0,848,,3,5,3,2,0.3416149068322981,0.33333333333333337,3,1,lili-alderson,2,3,0,2,0,0,push:3d release:848d commits:3 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/549
743,nestcheck,https://github.com/ejhigson/nestcheck,dead,95.0,12.817901304912532,0,Scientific Software,Peer-reviewed,Python,,,,,,"conda,pypi",nestcheck,3464,13,2,1,17,0,2096,,1118,7,0,0,0.021604938271604923,0.0,0,0,"",1,0,0,0,0,0,push:1118d release:2096d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2769
746,WATTS,https://github.com/watts-dev/watts,dormant,95.0,12.812888218005247,0,Scientific Software,Peer-reviewed,Python,watts-dev,watts-dev,organization,,,pypi,watts,267,1,0,1,39,0,472,,6,32,2,2,0.5928338762214984,0.5,0,0,"",2,2,1,1,0,0,push:6d release:472d commits:2 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/1341
747,CLOVER,https://github.com/clover-energy/clover,dormant,98.0,9.803446198355902,0,Scientific Software,Peer-reviewed,Python,CLOVER-energy,CLOVER-energy,organization,,,"go,pypi","github.com/CLOVER-energy/CLOVER,github.com/clover-energy/clover,clover-energy",74,1,1,2,17,0,1101,,15,3,0,0,0.11696522655426767,0.0,2,0,"",2,2,1,2,0,0,push:15d release:1101d commits:0 active_maint:0 closed:3 merged:2,https://science.ecosyste.ms/projects/1249
748,Bayesian X-ray Analysis (BXA) v4.0,https://github.com/johannesbuchner/bxa,dormant,95.0,12.795136272546795,0,Scientific Software,Peer-reviewed,Python,JohannesBuchner,Johannes Buchner,user,,http://astrost.at/istics/,"conda,pypi",bxa,515,2,1,1,68,0,389,,138,11,1,1,0.04662379421221863,0.0,1,0,"",3,6,3,5,0,0,push:138d release:389d commits:1 active_maint:0 closed:8 merged:5,https://science.ecosyste.ms/projects/1907
753,DRDMannTurb,https://github.com/methods-group/drdmannturb,dormant,100.0,7.772752716468741,0,Scientific Software,Peer-reviewed,Python,METHODS-Group,METHODS Group,organization,,,pypi,drdmannturb,23,0,0,2,6,0,656,,178,5,0,0,0.5221445221445222,0.0,5,0,"",7,48,2,13,0,0,push:178d release:656d commits:0 active_maint:0 closed:32 merged:13,https://science.ecosyste.ms/projects/430
755,STITCHES,https://github.com/jgcri/stitches,dead,100.0,7.738488122494646,0,Scientific Software,Peer-reviewed,Jupyter Notebook,JGCRI,Joint Global Change Research Institute,organization,,https://www.pnnl.gov/projects/jgcri,pypi,stitches-emulator,16,0,0,1,9,0,899,,412,5,0,0,0.37364620938628157,0.0,4,0,"",1,0,0,0,0,0,push:412d release:899d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/706
756,xrnet,https://github.com/uscbiostats/xrnet,dormant,98.0,9.708931458073831,0,Scientific Software,Peer-reviewed,R,USCbiostats,USC Division of Biostatistics,organization,,https://biostatsepi.usc.edu/,cran,xrnet,193,1,1,1,10,0,744,,225,8,3,1,0.1320224719101124,0.0,4,1,gweaverbiodev,1,2,0,2,0,0,push:225d release:744d commits:3 active_maint:1 closed:2 merged:2,https://science.ecosyste.ms/projects/2366
760,pyflowline,https://github.com/changliao1025/pyflowline,dormant,98.0,9.69424690639091,0,Scientific Software,Peer-reviewed,Python,changliao1025,Chang Liao,user,Pacific Northwest National Laboratory,https://changliao.github.io/,"conda,pypi",pyflowline,48,1,1,1,24,0,812,,67,4,8,1,0.03026315789473688,0.0,1,1,changliao1025,6,4,0,3,0,0,push:67d release:812d commits:8 active_maint:1 closed:3 merged:3,https://science.ecosyste.ms/projects/925
762,GRAPL,https://github.com/max-little/grapl,dormant,98.0,9.688312170871095,0,Scientific Software,Peer-reviewed,Python,max-little,Max A. Little,user,,,pypi,grapl-causal,46,0,1,1,85,0,973,,587,4,0,0,0.06730769230769229,0.0,1,0,"",0,1,0,1,0,0,push:587d release:973d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1445
765,ivis,https://github.com/beringresearch/ivis,dormant,93.0,14.669708841291222,0,Scientific Software,Peer-reviewed,Python,beringresearch,beringresearch,user,Bering Limited,http://beringresearch.com,pypi,ivis,680,7,1,1,345,0,777,,262,10,1,1,0.47686832740213525,0.0,2,0,"",1,0,0,0,0,0,push:262d release:777d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2489
766,toughio,https://github.com/keurfonluu/toughio,dormant,98.0,9.661161181805145,0,Scientific Software,Peer-reviewed,Python,keurfonluu,Keurfon Luu,user,INTERA Incorporated,,pypi,toughio,216,1,0,1,67,0,710,,237,1,0,0,0.0,0.0,1,0,"",5,0,3,0,0,0,push:237d release:710d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/2182
770,secuTrialR,https://github.com/swissclinicaltrialorganisation/secutrialr,dead,95.0,12.637907008658406,0,Scientific Software,Peer-reviewed,R,SwissClinicalTrialOrganisation,Swiss Clinical Trial Organisation,organization,,https://www.scto.ch/,"cran,conda","secuTrialR,r-secutrialr",620,0,0,1,10,0,791,,479,16,0,0,0.4278523489932886,0.0,3,0,"",1,2,0,0,0,0,push:479d release:791d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2044
771,VisWaterNet,https://github.com/tylertrimble/viswaternet,dormant,100.0,7.6362696033793735,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,viswaternet,13,0,0,1,22,0,646,,335,4,5,1,0.43005181347150256,0.0,2,0,"",3,0,0,0,0,0,push:335d release:646d commits:5 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1187
772,MAESTROeX,https://github.com/amrex-astro/maestroex,dormant,100.0,7.622663951323595,0,Scientific Software,Peer-reviewed,C++,AMReX-Astro,AMReX-Astro,organization,,,,,0,,,,45,0,,,10,28,0,0,0.7002237136465325,0.0,5,1,zingale,0,7,0,5,0,0,push:10d commits:0 active_maint:1 closed:5 merged:5,https://science.ecosyste.ms/projects/2353
773,pymnet,https://github.com/mnets/pymnet,dormant,95.0,12.617453554067643,0,Scientific Software,Peer-reviewed,Python,mnets,mnets,organization,,,pypi,pymnet,189,0,0,2,163,0,736,,736,10,0,0,0.5627177700348431,0.0,3,0,"",6,1,1,1,0,0,push:736d release:736d commits:0 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/577
774,FastGeodis,https://github.com/masadcv/fastgeodis,dormant,95.0,12.608312558282643,0,Scientific Software,Peer-reviewed,C++,masadcv,Muhammad Asad,user,Medtronic,https://masadcv.github.io,pypi,fastgeodis,448,0,0,1,108,0,902,,140,6,0,0,0.03305785123966942,0.0,3,0,"",3,1,2,0,0,0,push:140d release:902d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1325
778,SHARPy,https://github.com/imperialcollegelondon/sharpy,dormant,95.0,12.576946308868719,0,Scientific Software,Peer-reviewed,Python,ImperialCollegeLondon,Imperial College London,organization,,,"go,pypi","github.com/imperialcollegelondon/sharpy,github.com/ImperialCollegeLondon/sharpy,ic-sharpy,icl-sharpy",62,0,0,1,189,0,494,,84,25,4,1,0.7239297475301867,0.0,9,1,ben-l-p,1,5,1,3,0,0,push:84d release:494d commits:4 active_maint:1 closed:4 merged:3,https://science.ecosyste.ms/projects/2359
779,swyft,https://github.com/undark-lab/swyft,dead,95.0,12.559008608182051,0,Scientific Software,Peer-reviewed,Jupyter Notebook,undark-lab,UnDark Lab,organization,,www.christophweniger.com,pypi,swyft,88,1,0,2,172,0,1049,,852,17,0,0,0.4821917808219178,0.0,7,0,"",3,0,0,0,0,0,push:852d release:1049d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1456
784,`pygetpapers`,https://github.com/petermr/pygetpapers,dormant,95.0,12.537675905039883,0,Scientific Software,Peer-reviewed,Python,petermr,,user,,,pypi,"pygetpapers1,pygetpapers",423,2,2,2,91,0,419,,174,6,0,0,0.13588850174216027,0.0,4,0,"",6,0,2,0,0,0,push:174d release:419d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1465
787,ECabc,https://github.com/ecrl/ecabc,dead,98.0,9.513108081846005,0,Scientific Software,Peer-reviewed,Python,ecrl,UMass Lowell Energy and Combustion Research Laboratory,organization,,https://sites.uml.edu/hunter-mack/,pypi,ecabc,90,1,1,2,11,0,1093,,7,12,0,0,0.17391304347826086,0.0,3,0,"",0,2,0,0,0,0,push:7d release:1093d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2511
789,CircuitGraph,https://github.com/circuitgraph/circuitgraph,dead,95.0,12.509549323880595,0,Scientific Software,Peer-reviewed,Verilog,circuitgraph,circuitgraph,organization,,,"pypi,go","circuitgraph,github.com/circuitgraph/circuitgraph",328,2,0,2,129,0,1164,,986,6,0,0,0.3744493392070485,0.0,0,0,"",1,0,0,0,0,0,push:986d release:1164d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2031
797,PurpleCaffeine,https://github.com/icekhan13/purplecaffeine,dormant,100.0,7.434847875212,0,Scientific Software,Peer-reviewed,Python,IceKhan13,Iskandar Sitdikov,user,IBM,https://www.linkedin.com/in/icekhan/,pypi,purplecaffeine,21,0,0,1,7,0,1045,,318,7,0,0,0.6371681415929203,0.0,4,0,"",0,41,0,16,0,0,push:318d release:1045d commits:0 active_maint:0 closed:30 merged:16,https://science.ecosyste.ms/projects/971
