rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
1415,DAFSA,https://github.com/tresoldi/dafsa,dead,95.0,8.326032685955079,0,Scientific Software,Peer-reviewed,Python,tresoldi,Tiago Tresoldi,user,Uppsala universitet,http://www.tresoldi.org,pypi,dafsa,57,1,0,1,27,0,2422,,1258,2,0,0,0.011834319526627168,0.0,1,0,"",2,0,0,0,0,0,push:1258d release:2422d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2298
1416,Python Implementation of Codon Adaptation Index,https://github.com/benjamin-lee/codonadaptationindex,dead,93.0,10.325416386674958,0,Scientific Software,Peer-reviewed,Jupyter Notebook,Benjamin-Lee,Benjamin Lee,user,,benjamindlee.com/about,pypi,cai,195,1,0,1,37,0,2849,,1275,3,0,0,0.15315315315315314,0.0,2,0,"",1,3,0,0,0,0,push:1275d release:2849d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2756
1417,PySymmPol - Symmetric Polynomials,https://github.com/thraraujo/pysymmpol,dormant,98.0,5.318119993844216,0,Scientific Software,Peer-reviewed,Python,thraraujo,Thiago Araujo,user,,,pypi,pysymmpol,16,0,0,1,4,0,803,,296,2,4,1,0.010000000000000009,0.0,1,0,"",0,0,0,0,0,0,push:296d release:803d commits:4 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/674
1418,fitgrid,https://github.com/kutaslab/fitgrid,unknown,95.0,8.313852267398207,0,Scientific Software,Peer-reviewed,Jupyter Notebook,kutaslab,Kutas Cognitive Electrophysiology Lab,organization,,kutaslab.github.io,pypi,fitgrid,48,1,0,2,8,0,1945,,1401,5,0,0,0.4867924528301887,0.0,2,0,"",0,0,0,0,0,0,push:1401d release:1945d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1827
1419,ppdiag,https://github.com/owenward/ppdiag,unknown,95.0,8.31238059678675,0,Scientific Software,Peer-reviewed,R,OwenWard,Owen Ward,user,,owenward.github.io,cran,ppdiag,193,0,0,1,5,0,1813,,1260,3,0,0,0.47807933194154484,0.0,2,0,"",0,0,0,0,0,0,push:1260d release:1813d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1879
1420,FDTDX: High-Performance Open-Source FDTD Simulation with Automatic Differentiation,https://github.com/ymahlau/fdtdx,active,89.0,14.311905356435963,0,,,Python,ymahlau,Yannik Mahlau,user,,,"go,pypi","github.com/ymahlau/fdtdx,fdtdx",476,0,0,1,324,0,240,,9,22,223,17,0.3215130023640662,0.452914798206278,3,2,"ymahlau,l-berg",43,111,22,75,0,0,push:9d release:240d commits:213 active_maint:2 closed:104 merged:75,https://science.ecosyste.ms/projects/804226
1421,Cocktail Shaker,https://github.com/sulstice/cocktail-shaker,dormant,93.0,10.304040616283272,0,Scientific Software,Peer-reviewed,Jupyter Notebook,Sulstice,Sul ,user,@mackerell-lab,https://twitter.com/SulimanSharif6,pypi,cocktail-shaker,30,0,0,1,12,0,2195,,599,9,0,0,0.16000000000000003,0.0,3,0,"",0,31,0,0,0,0,push:599d release:2195d commits:0 active_maint:0 closed:15 merged:0,https://science.ecosyste.ms/projects/2163
1422,pyomo,https://github.com/pyomo/pyomo,active,77.0,26.302335030045793,0,,,Python,Pyomo,Pyomo,organization,,,"conda,pypi",pyomo,621727,234,86,4,2491,0,336,,17,194,2375,41,0.7216523647974455,0.744,8,5,"jsiirola,blnicho,adowling2,mlight-lee,slilonfe5",27,105,12,47,0,0,push:17d release:336d commits:2359 active_maint:5 closed:67 merged:47,https://science.ecosyste.ms/projects/5906
1423,spatial-efd,https://github.com/sgrieve/spatial_efd,unknown,95.0,8.302017809751204,0,Scientific Software,Peer-reviewed,Python,sgrieve,Stuart Grieve,user,Queen Mary University of London,http://swdg.io,pypi,spatial-efd,93,1,1,1,22,0,2339,,1204,2,0,0,0.007352941176470562,0.0,1,0,"",0,0,0,0,0,0,push:1204d release:2339d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/3055
1424,AGNI,https://github.com/nichollsh/agni,active,100.0,3.295836866004329,0,Scientific Software,Peer-reviewed,Jupyter Notebook,nichollsh,Harrison Nicholls,user,University of Oxford,,,,0,,,,12,0,,,14,6,546,4,0.011980830670926479,0.020146520146520186,2,1,nichollsh,16,10,5,6,0,0,push:14d commits:540 active_maint:1 closed:12 merged:6,https://science.ecosyste.ms/projects/146
1425,FELINE,https://github.com/enthusi/feline,dormant,100.0,3.295836866004329,0,Scientific Software,Peer-reviewed,Python,enthusi,Martin Wendt,user,,http://martinwendt.de,,,0,,,,3,0,,,492,9,0,0,0.4738955823293173,0.0,2,0,"",10,30,10,30,0,0,push:492d commits:0 active_maint:0 closed:40 merged:30,https://science.ecosyste.ms/projects/249
1426,Statmanager-kr,https://github.com/ckdckd145/statmanager-kr,dormant,93.0,10.284659968075248,0,Scientific Software,Peer-reviewed,Python,ckdckd145,Changseok Lee,user,,,pypi,statmanager-kr,731,0,0,1,10,0,972,,650,4,0,0,0.29648241206030146,0.0,1,0,"",0,3,0,3,0,0,push:650d release:972d commits:0 active_maint:0 closed:3 merged:3,https://science.ecosyste.ms/projects/455
1427,Cardiotensor: A Python Library for Orientation Analysis and Tractography in 3D Cardiac Imaging,https://github.com/josephbrunet/cardiotensor,active,94.0,9.276128112514186,0,,,Python,JosephBrunet,Joseph Brunet,user,UCL,https://www.josephbrunet.fr/,pypi,cardiotensor,177,0,0,1,8,0,115,,6,6,239,4,0.0332681017612525,0.01673640167364021,3,2,"JosephBrunet,lchestnutt",5,8,2,7,0,0,push:6d release:115d commits:239 active_maint:2 closed:10 merged:7,https://science.ecosyste.ms/projects/808517
1428,pynguin,https://github.com/se2p/pynguin,active,85.0,18.265321814485404,0,,,Python,se2p,"Chair of Software Engineering II, Uni Passau",organization,,http://www.fim.uni-passau.de/lehrstuhl-fuer-software-engineering-ii/,"pypi,conda",pynguin,2770,13,0,1,1384,0,332,,2,29,895,8,0.7177365242675017,0.488268156424581,1,0,"",12,29,8,19,0,0,push:2d release:332d commits:895 active_maint:0 closed:31 merged:19,https://science.ecosyste.ms/projects/3482
1429,compareMCMCs,https://github.com/nimble-dev/comparemcmcs,dead,95.0,8.258422462458876,0,Scientific Software,Peer-reviewed,R,nimble-dev,nimble-dev,organization,,,cran,compareMCMCs,192,0,0,1,1,0,667,,666,4,0,0,0.2549019607843137,0.0,3,0,"",1,0,0,0,0,0,push:666d release:667d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1632
1430,trafilatura,https://github.com/adbar/trafilatura,active,77.0,26.25568670851022,0,,,Python,adbar,Adrien Barbaresi,user,Berlin-Brg. Academy of Sciences (BBAW),adrien.barbaresi.eu,pypi,trafilatura,1365602,63,71,1,6351,0,604,,12,64,33,11,0.12262958280657399,0.48484848484848486,1,1,adbar,32,38,17,24,0,0,push:12d release:604d commits:33 active_maint:1 closed:45 merged:24,https://science.ecosyste.ms/projects/34428
1431,medrxivr,https://github.com/ropensci/medrxivr,active,93.0,10.254707645791896,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,"conda,cran","r-medrxivr,medrxivr",220,1,0,1,63,0,664,,5,2,27,1,0.017241379310344862,0.0,3,1,YaoxiangLi,3,2,3,2,0,0,pkg:removed push:5d release:664d commits:27 active_maint:1 closed:5 merged:2,https://science.ecosyste.ms/projects/2105
1432,AgriFoodPy,https://github.com/fixourfood/agrifoodpy,active,95.0,8.248529124800218,0,Scientific Software,Peer-reviewed,Python,FixOurFood,FixOurFood,organization,,https://fixourfood.org/,pypi,agrifoodpy,146,0,0,1,5,0,332,,23,2,12,1,0.10752688172043012,0.0,3,1,jucordero,7,14,4,12,0,0,push:23d release:332d commits:12 active_maint:1 closed:17 merged:12,https://science.ecosyste.ms/projects/685
1433,rrcf,https://github.com/klabum/rrcf,dormant,95.0,8.248529124800218,0,Scientific Software,Peer-reviewed,Python,kLabUM,Real-time water systems lab,organization,,,,,0,,,,523,0,,,887,7,0,0,0.1541850220264317,0.0,3,0,"",1,2,0,1,0,0,push:887d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/2616
1434,DUGseis,https://github.com/swiss-seismological-service/dugseis,dormant,98.0,5.247024072160486,0,Scientific Software,Peer-reviewed,Python,swiss-seismological-service,Swiss Seismological Service (SED),organization,,http://www.seismo.ethz.ch,,,0,,,,17,0,,,618,10,0,0,0.6987951807228916,0.0,2,0,"",6,0,6,0,0,0,push:618d commits:0 active_maint:0 closed:6 merged:0,https://science.ecosyste.ms/projects/384
1435,Taguette,https://gitlab.com/remram44/taguette,active,89.0,14.244043544863231,0,Scientific Software,Peer-reviewed,,remram44,Remi Rampin,user,,https://remi.rampin.org,pypi,taguette,463,1,0,2,80,0,1272,,,18,37,1,0.5891931902294596,0.0,0,0,"",,,,,3,0,release:1272d commits:37 active_maint:0 closed:0 merged:0 adv:3/0,https://science.ecosyste.ms/projects/1664
1436,Telewavesim,https://github.com/paudetseis/telewavesim,dormant,95.0,8.240648863374913,0,Scientific Software,Peer-reviewed,Jupyter Notebook,paudetseis,Pascal Audet,user,University of Ottawa,https://www.uogeophysics.com,pypi,telewavesim,13,1,0,2,83,0,1618,,443,3,0,0,0.39830508474576276,0.0,2,0,"",1,5,0,4,0,0,push:443d release:1618d commits:0 active_maint:0 closed:4 merged:4,https://science.ecosyste.ms/projects/2377
1437,Pyheartlib,https://github.com/devnums/pyheartlib,dead,98.0,5.225746673713202,0,Scientific Software,Peer-reviewed,Python,devnums,Sadegh,user,,,pypi,pyheartlib,30,0,0,1,3,0,915,,872,3,0,0,0.09283819628647216,0.0,1,0,"",0,1,0,0,0,0,push:872d release:915d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/791
1438,DiffOpt,https://github.com/alanpearl/diffopt,active,98.0,5.225746673713202,0,Scientific Software,Peer-reviewed,Python,AlanPearl,Alan Pearl,user,University of Pittsburgh,alanpearl.github.io,pypi,diffopt,61,0,0,1,3,0,396,,231,1,12,1,0.0,0.0,1,0,"",3,4,3,4,0,0,push:231d release:396d commits:12 active_maint:0 closed:7 merged:4,https://science.ecosyste.ms/projects/344
1439,Devicely,https://github.com/hpi-dhc/devicely,unknown,95.0,8.222553638396958,0,Scientific Software,Peer-reviewed,Python,hpi-dhc,Digital Health Center,organization,,https://hpi.de/digital-health-center/,"pypi,conda",devicely,23,3,0,2,16,0,1710,,887,6,0,0,0.46394984326018807,0.0,2,0,"",0,0,0,0,0,0,push:887d release:1710d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1727
1440,hetGPy,https://github.com/davidogara/hetgpy,active,100.0,3.2188758248682006,0,Scientific Software,Peer-reviewed,Jupyter Notebook,davidogara,David O'Gara,user,,,,,0,,,,6,0,,,10,6,31,2,0.03525046382189234,0.12903225806451613,2,1,davidogara,5,11,3,10,0,0,push:10d commits:31 active_maint:1 closed:13 merged:10,https://science.ecosyste.ms/projects/294
1441,cogsworth,https://github.com/tomwagg/cogsworth,active,95.0,8.210668031162976,0,Scientific Software,Peer-reviewed,Python,TomWagg,Tom Wagg,user,University of Washington,tomwagg.com,pypi,cogsworth,79,0,0,1,27,0,401,,38,6,366,4,0.007211538461538436,0.008196721311475419,1,1,TomWagg,11,15,7,12,0,0,push:38d release:401d commits:366 active_maint:1 closed:19 merged:12,https://science.ecosyste.ms/projects/332
1442,PyDMD,https://github.com/mathlab/pydmd,unknown,95.0,8.20849175174038,0,Scientific Software,Peer-reviewed,Python,mathLab,SISSA mathLab,organization,,http://mathlab.sissa.it,,,0,,,,125,0,,,511,36,0,0,0.6741903827281649,0.0,0,0,"",0,0,0,0,0,0,push:511d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2907
1443,Beiwe,https://github.com/onnela-lab/beiwe-backend,active,95.0,8.208491751740382,0,Scientific Software,Peer-reviewed,Python,onnela-lab,onnela-lab,organization,,,,,0,,,,75,0,,,30,27,321,1,0.6332899869960988,0.0,5,1,biblicabeebli,30,1,11,0,0,0,push:30d commits:321 active_maint:1 closed:11 merged:0,https://science.ecosyste.ms/projects/1661
1444,Brainchop,https://github.com/neuroneural/brainchop,dormant,95.0,8.201934351194222,0,Scientific Software,Peer-reviewed,JavaScript,neuroneural,neuroneural,organization,,,,,0,,,,532,0,,,156,8,11,2,0.16176470588235292,0.09090909090909094,1,0,"",4,7,0,3,0,0,push:156d commits:11 active_maint:0 closed:3 merged:3,https://science.ecosyste.ms/projects/1198
1445,UncertainData.jl,https://github.com/kahaaga/uncertaindata.jl,unknown,95.0,8.1886891244442,0,Scientific Software,Peer-reviewed,Julia,kahaaga,Kristian Agasøster Haaga,user,@earthsystemevolution ,,julia,UncertainData,0,7,3,0,18,0,1714,,1150,5,0,0,0.033434650455927084,0.0,0,0,"",0,0,0,0,0,0,push:1150d release:1714d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2402
1446,neworder,https://github.com/virgesmith/neworder,active,95.0,8.1886891244442,0,Scientific Software,Peer-reviewed,Python,virgesmith,Andrew Smith,user,,virgesmith.github.io,pypi,neworder,27,2,0,1,20,0,411,,65,6,15,2,0.4274432379072063,0.06666666666666665,1,1,virgesmith,1,11,0,5,0,0,push:65d release:411d commits:14 active_maint:1 closed:11 merged:5,https://science.ecosyste.ms/projects/1837
1447,Simframe,https://github.com/stammler/simframe,dormant,93.0,10.188365697655176,0,Scientific Software,Peer-reviewed,Python,stammler,Sebastian Stammler,user,Ludwig Maximilian University Munich,https://stammler.github.io/,"alpine,pypi","py3-simframe-pyc,simframe,py3-simframe",504,1,2,1,13,0,760,,94,4,10,1,0.04290429042904287,0.0,1,0,"",0,1,0,0,0,0,push:94d release:760d commits:10 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1637
1448,bayes_spec,https://github.com/tvwenger/bayes_spec,dormant,95.0,8.187855443695623,0,Scientific Software,Peer-reviewed,Python,tvwenger,Trey Wenger,user,University of Wisconsin-Madison,https://www.treywenger.com,pypi,bayes-spec,108,0,0,1,12,0,387,,9,3,2,1,0.0461538461538461,0.0,1,1,tvwenger,1,2,1,2,0,0,push:9d release:387d commits:2 active_maint:1 closed:3 merged:2,https://science.ecosyste.ms/projects/419
1449,OpenCADD-KLIFS,https://github.com/volkamerlab/opencadd,dormant,95.0,8.186185994226083,0,Scientific Software,Peer-reviewed,Python,volkamerlab,Volkamer Lab,organization,,https://www.volkamerlab.org,"conda,go","opencadd,github.com/volkamerlab/opencadd",0,1,2,0,111,0,1663,,254,9,0,0,0.2602100350058343,0.0,5,0,"",1,2,0,1,0,0,push:254d release:1663d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1598
1450,unfold,https://github.com/polca/unfold,active,100.0,3.1780538303479458,0,Scientific Software,Peer-reviewed,Jupyter Notebook,polca,POLCA,organization,,,,,0,,,,15,0,,,253,2,22,1,0.05882352941176472,0.0,0,0,"",6,1,2,0,0,0,push:253d commits:22 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1195
1451,cppTPSA/pyTPSA,https://github.com/zhanghe9704/tpsa,unknown,100.0,3.1780538303479453,0,Scientific Software,Peer-reviewed,C++,zhanghe9704,He Zhang,user,Jefferson Lab,www.hezhang.us,,,0,,,,9,0,,,387,3,0,0,0.05238095238095242,0.0,1,0,"",0,0,0,0,0,0,push:387d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/808
1452,osiris,https://github.com/jgcri/osiris,dead,100.0,3.1780538303479453,0,Scientific Software,Peer-reviewed,R,JGCRI,Joint Global Change Research Institute,organization,,https://www.pnnl.gov/projects/jgcri,,,0,,,,7,0,,,454,3,0,0,0.19090909090909092,0.0,2,0,"",1,0,0,0,0,0,push:454d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1121
1453,ELK,https://github.com/tobin-wainer/elk,unknown,100.0,3.1780538303479453,0,Scientific Software,Peer-reviewed,Jupyter Notebook,tobin-wainer,Tobin Wainer,user,,,,,0,,,,5,0,,,513,3,0,0,0.4524361948955916,0.0,2,0,"",0,0,0,0,0,0,push:513d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/970
1454,DistriFS,https://github.com/jibsil/distrifs,unknown,100.0,3.1780538303479458,0,Scientific Software,Peer-reviewed,Go,JIBSIL,,user,,,,,0,,,,6,0,,,756,2,0,0,0.13636363636363635,0.0,0,0,"",0,0,0,0,0,0,push:756d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/616
1455,simChef,https://github.com/yu-group/simchef,dormant,98.0,5.170483995038151,0,Scientific Software,Peer-reviewed,R,Yu-Group,Yu-Group,organization,,https://www.stat.berkeley.edu/~yugroup/,,,0,,,,23,0,,,519,4,0,0,0.34698795180722897,0.0,2,0,"",6,21,3,17,0,0,push:519d commits:0 active_maint:0 closed:20 merged:17,https://science.ecosyste.ms/projects/761
1456,Simulating instrumental systematics of Cosmic Microwave Background experiments with s4cmb,https://github.com/julienpeloton/s4cmb,dead,95.0,8.168486417126681,0,Scientific Software,Peer-reviewed,Python,JulienPeloton,Julien,user,CNRS,https://github.com/astrolabsoftware,pypi,s4cmb,12,1,0,1,10,0,3163,,457,12,0,0,0.23838383838383836,0.0,2,0,"",0,2,0,0,0,0,push:457d release:3163d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1939
1457,PDENLPModels.jl,https://github.com/juliasmoothoptimizers/pdenlpmodels.jl,dormant,98.0,5.164785973923514,0,Scientific Software,Peer-reviewed,Julia,JuliaSmoothOptimizers,JuliaSmoothOptimizers,organization,,https://juliasmoothoptimizers.github.io,julia,PDENLPModels,0,0,0,0,22,0,801,,593,5,0,0,0.03460207612456745,0.0,3,0,"",0,1,0,0,0,0,push:593d release:801d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/1295
1458,CRE,https://github.com/nsaph-software/cre,unknown,93.0,10.164697304656794,0,Scientific Software,Peer-reviewed,R,NSAPH-Software,National Studies on Air Pollution and Health Software,organization,,https://nsaph-software.github.io/intro.html,cran,CRE,370,0,0,1,15,0,649,,648,5,0,0,0.5010989010989011,0.0,1,0,"",0,0,0,0,0,0,push:648d release:649d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/892
1459,| SWEpy,https://github.com/wino6687/swepy,dead,95.0,8.133880887949207,0,Scientific Software,Peer-reviewed,Python,wino6687,Will Norris,user,@earthlab ,wino6687.github.io/will-portfolio,"pypi,conda",swepy,69,1,0,1,3,0,2358,,108,8,0,0,0.0733549083063646,0.0,2,0,"",0,1,0,0,0,0,push:108d release:2358d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2701
1460,libsoni,https://github.com/groupmm/libsoni,dormant,95.0,8.127995055771946,0,Scientific Software,Peer-reviewed,Python,groupmm,GroupMM (International Audio Laboratories Erlangen),organization,,https://www.audiolabs-erlangen.de/fau/professor/mueller,pypi,libsoni,21,0,0,1,26,0,493,,493,7,0,0,0.6194225721784776,0.0,0,0,"",0,1,0,1,0,0,push:493d release:493d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/649
1461,dyPolyChord,https://github.com/ejhigson/dypolychord,dead,95.0,8.119100837637486,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,dypolychord,71,1,0,1,22,0,2539,,2279,2,0,0,0.004201680672268893,0.0,0,0,"",1,0,0,0,0,0,push:2279d release:2539d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2762
1462,SleepPy,https://github.com/elyiorgos/sleeppy,unknown,95.0,8.09712193091871,0,Scientific Software,Peer-reviewed,Python,elyiorgos,Yiorgos Christakis,user,,,pypi,sleeppy,13,1,0,1,68,0,2425,,1120,3,0,0,0.390625,0.0,1,0,"",0,0,0,0,0,0,push:1120d release:2425d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2355
1463,Reiz,https://github.com/reizio/reiz.io,active,98.0,5.0875963352323845,0,Scientific Software,Peer-reviewed,Python,reizio,Reiz,organization,,https://reiz.io,,,0,,,,46,0,,,52,3,0,0,0.025531914893617058,0.0,1,0,"",0,0,0,0,0,0,push:52d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1843
1464,SaffronTree,https://github.com/sanger-pathogens/saffrontree,unknown,98.0,5.087596335232384,0,Scientific Software,Peer-reviewed,Python,sanger-pathogens,"Pathogen Informatics, Wellcome Sanger Institute",organization,,http://www.sanger.ac.uk/science/groups/pathogen-informatics,,,0,,,,25,0,,,2240,6,0,0,0.196078431372549,0.0,1,0,"",0,0,0,0,0,0,push:2240d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/3035
1465,Copper,https://github.com/pnnl/copper,active,98.0,5.087596335232384,0,Scientific Software,Peer-reviewed,Python,pnnl,Pacific Northwest National Laboratory (Public),organization,,http://www.pnnl.gov/,,,0,,,,14,0,,,63,9,21,2,0.2457627118644068,0.09523809523809523,5,3,"lymereJ,aowabinr,wanhanlong1130",3,9,2,5,0,0,push:63d commits:21 active_maint:3 closed:9 merged:5,https://science.ecosyste.ms/projects/1228
1466,CRNPy,https://github.com/soilwater/crnpy,unknown,95.0,8.083328608786376,0,Scientific Software,Peer-reviewed,HTML,soilwater,soilwater,organization,,,pypi,crnpy,89,0,0,1,10,0,821,,654,3,0,0,0.0703125,0.0,1,0,"",0,0,0,0,0,0,push:654d release:821d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/695
1467,TDAvec: Computing  Vector Summaries of Persistence Diagrams for Topological Data Analysis in R and Python,https://github.com/uislambekov/tdavec,active,95.0,8.075893630298857,0,,,TeX,,,,,,cran,TDAvec,218,0,0,1,1,0,484,,35,4,51,4,0.3917525773195877,0.3921568627450981,1,1,ALuchinsky,8,4,5,4,0,0,push:35d release:484d commits:51 active_maint:1 closed:9 merged:4,https://science.ecosyste.ms/projects/517113
1468,Off-resonance CorrecTion OPen soUrce Software (OCTOPUS),https://github.com/imr-framework/octopus,dead,95.0,8.070906088787817,0,Scientific Software,Peer-reviewed,Python,imr-framework,iMR Framework,user,,,pypi,mr-octopus,38,1,0,1,21,0,2102,,1120,4,0,0,0.07377049180327866,0.0,1,0,"",1,0,0,0,0,0,push:1120d release:2102d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1963
1469,robnptests -- An R package for robust two-sample location and dispersion tests,https://github.com/s-abbas/robnptests,unknown,95.0,8.068402958569699,0,Scientific Software,Peer-reviewed,R,,,,,,cran,robnptests,227,0,0,1,2,0,1263,,1262,7,0,0,0.2602040816326531,0.0,1,0,"",0,0,0,0,0,0,push:1262d release:1263d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1242
1470,excluder,https://github.com/ropensci/excluder,dormant,93.0,10.063563500382763,0,Scientific Software,Peer-reviewed,R,ropensci,rOpenSci,organization,,https://ropensci.org/,cran,excluder,651,0,0,1,9,0,441,,388,4,0,0,0.01384083044982698,0.0,3,0,"",1,1,1,1,0,0,push:388d release:441d commits:0 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/1702
1471,DmpBbo,https://github.com/stulp/dmpbbo,unknown,95.0,8.053251153549096,0,Scientific Software,Peer-reviewed,Python,stulp,Freek Stulp,user,,,,,0,,,,259,0,,,929,12,0,0,0.292962356792144,0.0,3,0,"",0,0,0,0,0,0,push:929d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2583
